player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,games,minutes,minutes_per_game,minutes_pct,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,club,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Mario Pašalić,FW,Croatia,27-312,1995.0,3.0,7.0,5.0,2.0,4.0,1.0,3.0,7.0,42.9,4.0,6.0,2.0,4.0,3.0,10.0,3.0,0.0,4.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,21.0,7.0,7.0,50.0,76.0,95.0,80.0,1146.0,343.0,42.0,46.0,91.3,24.0,29.0,82.8,6.0,8.0,75.0,0.0,0.2,0.2,-0.2,1.0,3.0,1.0,1.0,5.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7,271.0,39.0,39.3,2,58.0,0,5,31.0,0,1.43,1.0,2.0,-1.0,-0.33,-0.76,2.2,4.2,-2.0,-0.75,-0.35,132.0,8.0,30.0,79.0,26.0,6.0,132.0,0.0,4.0,0.0,6.0,3.0,80.0,12.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,7.8,0.0,0.0,0.0,0.3,0.3,0.09,-0.3,-0.3,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.07,0.17,0.1,0.17
Mark-Anthony Kaye,MF,Canada,28-016,1994.0,0.7,2.0,1.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,51.0,61.0,83.6,834.0,112.0,23.0,30.0,76.7,23.0,24.0,95.8,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59.0,59.0,21.9,1,59.0,0,0,,2,0.0,1.0,2.0,-1.0,-1.53,0.18,0.6,0.5,0.0,0.07,-0.05,68.0,0.0,10.0,49.0,9.0,0.0,68.0,0.0,0.0,,0.0,0.0,57.0,2.0,0.0,1.0,0.0,0.0,1.53,0.0,0.0,,25.5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,Toronto FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Marko Grujić,MF,Serbia,26-249,1996.0,0.1,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,14.0,17.0,82.4,230.0,62.0,4.0,5.0,80.0,8.0,9.0,88.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0,13.0,4.8,0,,0,1,13.0,2,1.0,0.0,0.0,0.0,0.0,1.05,0.1,0.1,0.1,0.62,2.03,20.0,2.0,4.0,11.0,5.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,1.0,100.0,6.92,6.92,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26
Marko Livaja,FW,Croatia,29-114,1993.0,2.7,2.0,2.0,0.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.19,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,10.0,4.0,5.0,44.4,35.0,58.0,60.3,502.0,133.0,18.0,27.0,66.7,14.0,19.0,73.7,1.0,2.0,50.0,1.0,0.1,0.1,0.9,3.0,4.0,3.0,0.0,7.0,55.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6,241.0,40.0,34.9,3,62.0,0,3,18.0,1,1.5,4.0,2.0,2.0,0.75,0.95,2.4,3.3,-0.9,-0.36,0.25,83.0,1.0,5.0,38.0,42.0,18.0,83.0,0.0,2.0,0.0,7.0,2.0,64.0,21.0,1.0,6.0,4.0,66.7,2.24,1.49,0.17,0.25,15.1,0.0,0.0,0.0,0.8,0.8,0.13,0.2,0.2,Hajduk Split,1.0,0.37,0.37,0.75,0.37,0.75,0.9,0.31,0.03,0.34,0.31,0.34
Marquinhos,DF,Brazil,28-218,1994.0,4.7,5.0,4.0,3.0,2.0,0.0,4.0,5.0,80.0,1.0,6.0,1.0,5.0,2.0,7.0,6.0,0.0,9.0,2.04,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,28.0,4.0,4.0,50.0,352.0,368.0,95.7,6124.0,1913.0,139.0,140.0,99.3,197.0,204.0,96.6,12.0,18.0,66.7,0.0,0.8,1.1,-0.8,4.0,36.0,3.0,1.0,18.0,355.0,12.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5,426.0,85.0,88.8,4,98.0,4,1,36.0,0,2.0,8.0,3.0,5.0,1.06,1.06,10.8,1.8,9.0,2.05,1.09,392.0,30.0,137.0,238.0,18.0,6.0,392.0,1.0,1.0,100.0,2.0,0.0,310.0,2.0,0.0,2.0,0.0,0.0,0.42,0.0,0.0,,10.4,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2,Paris S-G,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.04,0.17,0.21,0.04,0.21
Marten de Roon,MF,Netherlands,31-264,1991.0,2.0,7.0,5.0,3.0,3.0,1.0,1.0,5.0,20.0,4.0,4.0,0.0,4.0,2.0,9.0,6.0,0.0,1.0,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,57.1,97.0,119.0,81.5,1560.0,332.0,49.0,57.0,86.0,41.0,52.0,78.8,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,115.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5,184.0,37.0,38.3,3,57.0,0,2,7.0,0,2.2,5.0,1.0,4.0,1.96,1.35,2.3,1.3,1.0,0.5,1.26,142.0,6.0,32.0,98.0,12.0,0.0,142.0,0.0,0.0,,1.0,0.0,97.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Braithwaite,FW,Denmark,31-196,1991.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,25.0,14.0,20.0,70.0,207.0,32.0,6.0,7.0,85.7,5.0,5.0,100.0,1.0,1.0,100.0,0.0,0.1,0.1,-0.1,3.0,0.0,1.0,0.0,1.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,103.0,52.0,38.1,1,58.0,0,1,45.0,1,0.0,1.0,2.0,-1.0,-0.87,-0.33,0.9,1.8,-0.9,-0.79,-0.64,24.0,0.0,1.0,10.0,13.0,3.0,24.0,1.0,2.0,50.0,2.0,1.0,19.0,4.0,0.0,1.0,0.0,0.0,0.87,0.0,0.0,,11.5,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1,Espanyol,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.12,0.18,0.06,0.18
Martin Hongla,MF,Cameroon,24-277,1998.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,5.0,3.72,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,49.0,61.0,80.3,839.0,266.0,24.0,28.0,85.7,20.0,24.0,83.3,4.0,6.0,66.7,0.0,0.1,0.1,-0.1,2.0,7.0,1.0,0.0,3.0,60.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,121.0,61.0,44.8,2,61.0,0,0,,0,0.5,1.0,4.0,-3.0,-2.23,-4.04,1.9,2.6,-0.7,-0.51,0.5,73.0,4.0,17.0,45.0,12.0,1.0,73.0,2.0,3.0,66.7,0.0,0.0,53.0,3.0,0.0,1.0,1.0,100.0,0.74,0.74,0.0,0.0,13.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1,Hellas Verona,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.05,0.09,0.04,0.09
Martinelli,FW,Brazil,21-183,2001.0,1.3,2.0,1.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,8.0,6.37,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,34.0,45.0,75.6,471.0,103.0,22.0,28.0,78.6,11.0,13.0,84.6,0.0,2.0,0.0,0.0,0.2,0.3,-0.2,3.0,3.0,2.0,1.0,2.0,41.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,113.0,38.0,23.5,1,90.0,1,2,12.0,2,2.0,0.0,2.0,-2.0,-1.59,-3.31,2.7,0.6,2.2,1.71,-0.19,70.0,0.0,9.0,20.0,42.0,14.0,70.0,3.0,10.0,30.0,4.0,2.0,52.0,14.0,0.0,4.0,3.0,75.0,3.19,2.39,0.0,0.0,13.2,0.0,0.0,0.0,0.5,0.5,0.13,-0.5,-0.5,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.42,0.14,0.56,0.42,0.56
Martín Cáceres,DF,Uruguay,35-255,1987.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,68.0,79.0,86.1,1289.0,320.0,22.0,25.0,88.0,35.0,39.0,89.7,10.0,13.0,76.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,66.0,13.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,90.0,90.0,33.3,1,90.0,1,0,,2,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,-0.05,-0.14,83.0,3.0,21.0,49.0,13.0,0.0,83.0,1.0,1.0,100.0,1.0,0.0,60.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,LA Galaxy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Mount,MF,England,23-342,1999.0,2.1,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,3.0,0.0,61.0,73.0,83.6,1031.0,212.0,36.0,42.0,85.7,19.0,22.0,86.4,6.0,7.0,85.7,0.0,0.0,0.1,0.0,1.0,3.0,1.0,0.0,4.0,70.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,186.0,47.0,41.3,2,80.0,1,2,13.0,1,1.75,4.0,1.0,3.0,1.45,-0.59,2.9,1.2,1.7,0.8,-0.21,91.0,0.0,5.0,48.0,39.0,2.0,91.0,2.0,3.0,66.7,6.0,2.0,71.0,12.0,0.0,4.0,1.0,25.0,1.94,0.48,0.0,0.0,23.0,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.02,0.12,0.1,0.12
Mateo Kovačić,MF,Croatia,28-226,1994.0,7.1,24.0,17.0,10.0,11.0,3.0,4.0,11.0,36.4,7.0,4.0,1.0,3.0,4.0,28.0,5.0,0.0,17.0,2.41,16.0,0.0,1.0,0.0,0.0,0.0,2.0,0.28,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,11.0,0.0,3.0,0.0,0.0,0.0,46.0,4.0,2.0,66.7,415.0,460.0,90.2,6213.0,1384.0,236.0,250.0,94.4,144.0,156.0,92.3,21.0,31.0,67.7,0.0,1.0,1.2,-1.0,9.0,47.0,7.0,0.0,31.0,446.0,14.0,5.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,7,635.0,91.0,92.0,7,91.0,2,0,,0,1.43,6.0,7.0,-1.0,-0.14,-3.41,6.0,10.6,-4.6,-0.66,-1.67,521.0,5.0,81.0,345.0,105.0,13.0,521.0,11.0,20.0,55.0,10.0,7.0,402.0,16.0,0.0,3.0,1.0,33.3,0.43,0.14,0.0,0.0,17.0,0.0,0.0,0.0,0.3,0.3,0.11,-0.3,-0.3,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.05,0.14,0.18,0.05,0.18
Matheus Nunes,MF,Portugal,24-113,1998.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.0,33.0,84.8,534.0,94.0,14.0,16.0,87.5,9.0,9.0,100.0,5.0,7.0,71.4,0.0,0.1,0.0,-0.1,1.0,2.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,73.0,37.0,16.2,1,64.0,0,1,9.0,3,1.5,2.0,1.0,1.0,1.23,0.04,2.2,0.8,1.4,1.7,1.73,39.0,0.0,6.0,13.0,21.0,3.0,39.0,1.0,2.0,50.0,4.0,1.0,34.0,2.0,0.0,1.0,0.0,0.0,1.23,0.0,0.0,,30.8,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.12,0.14,0.03,0.14
Mathew Leckie,MF,Australia,31-317,1991.0,3.7,4.0,4.0,1.0,3.0,0.0,2.0,5.0,40.0,3.0,5.0,0.0,5.0,1.0,5.0,6.0,0.0,6.0,1.62,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,4.0,0.0,0.0,0.0,15.0,14.0,10.0,58.3,67.0,103.0,65.0,791.0,268.0,43.0,54.0,79.6,16.0,24.0,66.7,1.0,4.0,25.0,1.0,0.3,0.0,0.7,2.0,8.0,1.0,0.0,7.0,101.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,4,333.0,83.0,92.5,4,83.0,1,0,,0,1.5,3.0,6.0,-3.0,-0.81,-4.14,1.8,6.0,-4.2,-1.13,1.32,157.0,8.0,16.0,85.0,57.0,8.0,157.0,1.0,11.0,9.1,15.0,7.0,110.0,14.0,1.0,1.0,1.0,100.0,0.27,0.27,1.0,1.0,13.6,0.0,0.0,0.0,0.1,0.1,0.15,0.9,0.9,Melb City,1.0,0.27,0.27,0.54,0.27,0.54,0.5,0.04,0.08,0.12,0.04,0.12
Mathew Ryan,GK,Australia,30-254,1992.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,113.0,164.0,68.9,3668.0,2579.0,13.0,13.0,100.0,46.0,46.0,100.0,54.0,105.0,51.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0,53.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,360.0,90.0,100.0,4,90.0,4,0,,0,1.5,4.0,6.0,-2.0,-0.5,,2.3,7.2,-4.9,-1.23,,176.0,143.0,175.0,1.0,0.0,0.0,176.0,0.0,0.0,,0.0,0.0,78.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,FC Copenhagen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathias Jensen,MF,Denmark,26-351,1996.0,0.9,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,5.36,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0,52.0,67.0,77.6,871.0,249.0,28.0,33.0,84.8,16.0,18.0,88.9,6.0,13.0,46.2,0.0,0.4,0.1,-0.4,4.0,7.0,2.0,0.0,4.0,63.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,84.0,42.0,31.1,1,58.0,0,1,26.0,1,0.5,0.0,0.0,0.0,0.0,0.97,1.4,0.4,1.0,1.1,2.16,76.0,0.0,9.0,47.0,20.0,3.0,76.0,1.0,1.0,100.0,2.0,0.0,60.0,6.0,0.0,2.0,1.0,50.0,2.14,1.07,0.0,0.0,17.9,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.11,0.38,0.5,0.11,0.5
Mathías Olivera,DF,Uruguay,25-048,1997.0,2.8,9.0,5.0,7.0,2.0,0.0,4.0,7.0,57.1,3.0,9.0,0.0,9.0,2.0,11.0,10.0,0.0,9.0,3.2,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,15.0,6.0,4.0,60.0,104.0,133.0,78.2,1495.0,574.0,69.0,78.0,88.5,24.0,34.0,70.6,6.0,9.0,66.7,0.0,0.4,0.5,-0.4,5.0,7.0,4.0,2.0,7.0,107.0,26.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,3,253.0,84.0,93.7,3,84.0,1,0,,0,1.33,2.0,1.0,1.0,0.36,5.65,3.5,2.5,1.0,0.35,4.73,178.0,12.0,64.0,62.0,52.0,3.0,178.0,0.0,3.0,0.0,7.0,2.0,74.0,7.0,0.0,2.0,0.0,0.0,0.71,0.0,0.0,,16.9,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1,Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03,0.15,0.18,0.03,0.18
Matt Turner,GK,United States,28-177,1994.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,101.0,128.0,78.9,2504.0,1748.0,26.0,26.0,100.0,50.0,51.0,98.0,24.0,50.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,98.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,360.0,90.0,100.0,4,90.0,4,0,,0,1.25,3.0,4.0,-1.0,-0.25,,4.1,4.4,-0.3,-0.07,,137.0,112.0,137.0,0.0,0.0,0.0,137.0,0.0,0.0,,0.0,0.0,69.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthias Ginter,DF,Germany,28-333,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,100.0,52.0,42.0,0.0,0.0,,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.4,0,,0,1,1.0,2,3.0,0.0,0.0,0.0,0.0,-0.33,0.5,0.0,0.5,46.61,44.55,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Freiburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthijs de Ligt,DF,Netherlands,23-128,1999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,71.4,41.0,45.0,91.1,846.0,264.0,14.0,16.0,87.5,18.0,19.0,94.7,9.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,43.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,91.0,46.0,19.0,1,90.0,1,1,1.0,3,3.0,2.0,0.0,2.0,1.98,1.05,0.7,1.0,-0.3,-0.29,-0.02,49.0,2.0,20.0,27.0,2.0,1.0,49.0,0.0,0.0,,0.0,1.0,35.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Bayern Munich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty Cash,DF,Poland,25-133,1997.0,4.0,4.0,3.0,3.0,1.0,0.0,3.0,6.0,50.0,3.0,7.0,2.0,5.0,0.0,4.0,17.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,9.0,0.0,0.0,0.0,10.0,2.0,1.0,66.7,123.0,160.0,76.9,1995.0,696.0,65.0,71.0,91.5,51.0,64.0,79.7,6.0,17.0,35.3,0.0,0.2,0.5,-0.2,2.0,12.0,2.0,2.0,8.0,127.0,33.0,3.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,4,360.0,90.0,100.0,4,90.0,4,0,,0,1.0,3.0,5.0,-2.0,-0.5,,4.5,7.3,-2.7,-0.69,,197.0,20.0,58.0,95.0,45.0,1.0,197.0,1.0,4.0,25.0,3.0,2.0,111.0,3.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,,24.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.04,0.05,0.01,0.05
